ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
259,T8R8RKX9,Wilson & Caliskan (2024),AI tools show biases in ranking job applicants' names according to perceived race and gender,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt beide Bedingungen: (1) TECHNIK: Generative_KI (Massive Text Embedding Models als spezialisierte LLMs), KI_Sonstige (algorithmische Hiring-Systeme). (2) SOZIAL: Bias_Ungleichheit (systematische Diskriminierungsmuster), Gender (explizite Geschlechtsanalyse), Diversitaet (intersektionale Analyse von Rasse/Ethnizität und Geschlecht), Fairness (Chi-Quadrat-Tests für Fairness-Metriken), Feministisch (intersektionale Analyse nach Crenshaw-Perspektive mit Fokus auf Co-Konstitutivität von Diskriminierung). Starke empirische Audit-Studie mit realen gesellschaftlichen Auswirkungen auf Beschäftigungsgerechtigkeit.",KD
260,X54V3JMF,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: algorithmische Systeme in Voice Assistants, Robots, Hiring Tools) + SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch durch explizite Anwendung von Crenshaw's Intersectionality Theory, Fairness). Intersektionale Analyse mit explizitem feministischem Theorie-Bezug substantiell behandelt.",Abstract
261,EN6GNKL3,Dilek et al. (2025),AI literacy in teacher education: Empowering educators through critical co-discovery,Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, Generative_KI, KI_Sonstige substantiell behandelt) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness explizit adressiert). Empirische Fallstudie mit n=9 Pädagogen zu kritischer KI-Literalität in Lehrerausbildung. Genderanalyse zu Bias in KI-Bildern und Diversitätsrepräsentation sind zentral, nicht marginal. Feministisch=Nein, da keine explizite feministische Theorie/Methodik erkennbar. Soziale_Arbeit=Nein, da Kontext ist Bildung/Lehrerausbildung, nicht Sozialarbeit.",KD
262,QUU8QDPQ,Benjamin (2023),Keynote Summary: The New Jim Code: Reimagining the Default Settings of Technology & Society,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Exclude,Not_relevant_topic,Konzept,0.85,"Paper erfüllt TECHNIK-Kriterium (KI_Sonstige=Ja) und SOZIAL-Kriterium (Bias_Ungleichheit, Diversitaet, Feministisch, Fairness=Ja). ABER: Kein direkter Bezug zu Sozialer Arbeit als Disziplin oder Praxis. Benjamin's ""New Jim Code"" ist ein wichtiges gesellschaftskritisches Framework zu Rasse, KI und Diskriminierung, adressiert aber nicht sozialarbeiterische Praxis, Theorie oder Zielgruppen. Relevanz für Literature Review auf KI & Soziale Arbeit daher gering.",Abstract
263,PQC9G5EU,Wajcman & Young (2023),Feminism Confronts AI: The Gender Relations of Digitalisation,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.98,"Paper erfüllt beide Bedingungen: TECHNIK (AI_Literacies: digitale Kompetenzen und Underrepräsentation, KI_Sonstige: Algorithms und ML-Systeme), SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch: explizit feministische STS-Theorie mit Crenshaw/Haraway/D'Ignazio, Fairness: kritische Auseinandersetzung mit Fairness als politisches Konzept). Intersektionale technofeministische Analyse mit substantiellem Gender- und Bias-Fokus.",KD
264,U75LP6SV,Raji & Buolamwini (2024),The Algorithmic Auditing Landscape: A Social Justice Approach,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Konzept,0.92,"Paper behandelt algorithmische Auditing-Systeme (KI_Sonstige: Ja). Fokus auf soziale Gerechtigkeit, marginalisierte Communities, strukturelle Diskriminierung und Macht (Bias_Ungleichheit: Ja, Diversitaet: Ja). Implizit feministische Perspektive durch intersektionale Analyse, Fokus auf marginalisierte Gruppen und Dekonstruktion von Machtstrukturen (Feministisch: Ja). Fairness durch Multi-Stakeholder-Auditing-Ansätze (Fairness: Ja). TECHNIK und SOZIAL beide erfüllt → Include.",Abstract
265,JZ4P8V8S,Thwaites et al. (2024),Operationalizing positive-constructive pedagogy to artificial intelligence: the 3E model for scaffolding AI technology adoption,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Konzept,0.92,"Paper erfüllt beide Bedingungen: TECHNIK-OK (AI_Literacies, Generative_KI, Prompting substantiell behandelt). SOZIAL-OK (Bias_Ungleichheit, Gender, Diversitaet adressiert). Pädagogisches Framework für KI-Kompetenzen mit explizitem Fokus auf Bias-Sichtbarmachung, Prompt-Engineering und Gender/Repräsentationsprobleme in AI-Diskursen. Nicht feministisch (keine explizit feministische Theorie), nicht Soziale_Arbeit (Bildungskontext, nicht Sozialbereich), nicht Fairness (Fokus auf Literacies, nicht Fairness-Metriken).",KD
266,SJLJ2GHC,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: kritische Analyse von EU AI-Governance, algorithmischen Systemen), SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch durch explizite intersektionale Analyse nach Crenshaw-Tradition, Fairness durch strukturelle Gerechtigkeitskritik). Fokus auf Machtstrukturen und marginalisierte Gruppen ist substantiell feministisch.",Abstract
267,3XMBE43Z,Voutyrakou & Skordoulis (2025),Algorithmic Governance: Gender Bias in AI-Generated Policymaking?,Ja,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Experimentell,0.98,"Das Paper erfüllt BEIDE Bedingungen: TECHNIK (Generative_KI: ChatGPT/Copilot, Prompting: explizite Prompt-Variation, KI_Sonstige: LLMs als algorithmische Systeme, AI_Literacies: Prompt Literacy) + SOZIAL (Gender-Bias explizit, Feministisch: Care-Ethik/Tronto/Young, Bias_Ungleichheit: androzentristische Norm-Kodifizierung, Diversitaet: nicht-binäre Identitäten, Fairness: strukturelle Fairness-Kritik). Experimentelle Methodik mit vier Policy-Szenarien. Keine Soziale_Arbeit-Dimension, aber ausreichend andere soziale Kategorien.",KD
268,SHDNTZJZ,Toupin (2024),Shaping feminist artificial intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige=Ja: behandelt AI-Systeme und Power Dynamics), SOZIAL_OK (Bias_Ungleichheit=Ja: Analyse von Biases; Gender=Ja: Gender-Fokus; Feministisch=Ja: explizit feministische Perspektive und Theorie). Substanzielle Behandlung feministischer AI-Ansätze und deren Rolle bei Bias-Aufdeckung.",Abstract
269,9YCFMPVT,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Include,,Literaturreview,0.95,"Das Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige=Ja, da es sich mit AI-Systemen und strukturellen Fragen auseinandersetzt), SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch alle=Ja). Die intersektionale Analyse nach Crenshaw und der Fokus auf Machtstrukturen, Diskriminierung und marginalisierte Gruppen aus Geschlechterperspektive sind explizit feministisch. Substantielle Behandlung aller vier Kategorien.",Abstract
270,C485NKYA,Attard-Frost et al. (2025),AI Countergovernance: Lessons Learned from Canada and Paris,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Theoretisch,0.95,"Paper erfüllt BEIDE Bedingungen: TECHNIK (AI_Literacies + KI_Sonstige zu algorithmischen Systemen in Polizei, Immigration, Einstellung) UND SOZIAL (Soziale_Arbeit zu öffentlichen Institutionen, Bias_Ungleichheit zu Racial Profiling und Diskriminierung, Gender zu Sexismus, Diversitaet zu marginalisierten Gruppen, Fairness zu regulatorischen Standards). Multi-Stakeholder-Qualitative Analyse mit kritischem Fokus auf strukturelle Ungleichheiten.",KD
271,XZ6Z8A9C,Knowles et al. (2023),Trustworthy AI and the Logics of Intersectional Resistance,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.95,"TECHNIK erfüllt: KI_Sonstige (Ja) - algorithmic decision-making systems, predictive analytics in Risikobewertung und Ressourcenallokation. SOZIAL erfüllt: Soziale_Arbeit (Ja) - expliziter Bezug zu Sozialhilfe, Jugendhilfe; Bias_Ungleichheit (Ja) - strukturelle Gewalt und Ungleichheit durch KI; Diversitaet (Ja) - multiply marginalized people, verschiedene Marginalisierungsformen; Feministisch (Ja) - explizite Crenshaw-Intersektionalität, D'Ignazio-Referenzen, care ethics; Fairness (Ja) - Critique von Trustworthy AI Frameworks. Beide Bedingungen erfüllt → Include.",KD
272,GJF776AY,Shukla (2025),Investigating AI systems: examining data and algorithmic bias through hermeneutic reverse engineering,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,Paper erfüllt beide Inklusionskriterien: TECHNIK (AI_Literacies: Rahmenwerk zur KI-Untersuchung; KI_Sonstige: kritische Analyse algorithmischer Systeme und deren Bias) + SOZIAL (Bias_Ungleichheit: zentral; Gender: explizite Gender-Analyse; Diversitaet: marginalisierte Communities; Feministisch: explizit intersektional-feministische Theorie mit Combahee River Collective; Fairness: algorithmische Fairness-Strategien). Theoretisches Paper mit substanziellem kritischem Analysefokus.,KD
273,PC75954S,Ghosal (2024),An empirical study of structural social and ethical challenges in AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Empirisch,0.85,"Das Paper untersucht empirisch (N=32) strukturelle ethische Herausforderungen in der KI-Entwicklung, insbesondere Verantwortungsbarrieren und Ungleichheiten (KI_Sonstige=Ja, Bias_Ungleichheit=Ja, Fairness=Ja). Es erfüllt beide Bedingungen: TECHNIK (KI-Systeme und ethische Challenges) und SOZIAL (Injustices, Inequalities, Fairness). Kein expliziter Bezug zu Sozialer Arbeit oder feministischen Theorien.",Abstract
274,ZAU6P4BK,Toupin (2024),Shaping feminist artificial intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (Analyse von AI-Entwicklung und -Systemen). SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversitaet und Feministisch (explizit feministische Perspektive auf AI, Machtstrukturen, soziale Gerechtigkeit). Feministischer Ansatz substantiell: Typologie von 6 Zugängen zu FAI mit Fokus auf Transformation von Machtrelationen.",Abstract
275,Y8J3HI9J,Lin & Chen (2022),Artificial Intelligence in a Structurally Unjust Society,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK (KI_Sonstige: algorithmische Systeme, Bias-Analyse bei COMPAS, Amazon, Google), SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness, Soziale_Arbeit). Verwendet Iris Marion Youngs Strukturelle-Ungerechtigkeit-Framework (explizit feministisch), intersektionale Perspektive, kritisiert dominante Fairness-Ansätze. Thematisiert Gesundheitswesen als sozialen Bereich mit vulnerablen Gruppen.",KD
276,VVEEL68I,Slesinger et al. (2024),Training in Co-Creation as a Methodological Approach to Improve AI Fairness,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Einschlusskriterien substantiell. TECHNIK: AI_Literacies (Training zu KI-Definitionen und Bias), KI_Sonstige (algorithmische Bias-Systeme). SOZIAL: Soziale_Arbeit (vulnerable/marginalisierte Gruppen, Anwendungen mit sozialer Relevanz wie Kreditvergabe), Bias_Ungleichheit (Fokus auf Diskriminierung und strukturelle Bias), Gender (explizite Analyse von Gender-Bias), Diversitaet (intersektionale Perspektive auf multiple Marginalisierungen), Fairness (Fairness als Kernkonzept), Feministisch (intersektionale Analyse nach Crenshaw, kritische Reflexion von Machtstrukturen). Empirische Studie mit Co-Creation-Workshops.",KD
277,HLBXNWAZ,Sharma et al. (2024),Intersectional analysis of visual generative AI: the case of stable diffusion,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen klar: TECHNIK (Generative_KI + KI_Sonstige) und SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness, Soziale_Arbeit). Intersektionale Analyse von Stable Diffusion mit explizitem Fokus auf Sexismus, Rassismus, Ableismus. Diskussion algorithmischer Benachteiligung in Wohlfahrtssystemen, Justiz, Einstellung. Feministische Theorierahmen erkennbar. Mehrfach Bias und Fairness dokumentiert.",KD
278,Y6SAPNT2,Vethman et al. (2025),Fairness Beyond the Algorithmic Frame: Actionable Recommendations for an Intersectional Approach,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK: AI_Literacies (Kompetenzen von AI-Expert:innen), KI_Sonstige (algorithmische Entscheidungssysteme in Wohlfahrt, Bail). SOZIAL: Soziale_Arbeit (Wohlfahrtssysteme, Jugendhilfe-Kontexte), Bias_Ungleichheit (strukturelle Diskriminierung), Gender+Diversitaet (marginalisierte Communities, Geschlechtersteotypen), Feministisch (Black Feminist-Theorie, Intersektionalität nach Crenshaw), Fairness (Fairness-Metriken-Kritik). Explizit verankert in intersektionaler Black Feminist-Theorie mit konkreten Fällen (Kinderbetreuungs-Skandal, Wohlfahrtsautomation).",KD
279,XXCDL3A3,Ovalle et al. (2023),Factoring the Matrix of Domination: A Critical Review and Reimagination of Intersectionality in AI Fairness,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Paper erfüllt TECHNIK (KI_Sonstige: Fairness-Systeme) und SOZIAL (Bias_Ungleichheit, Diversitaet, Feministisch, Fairness). Explizit feministische Perspektive durch Intersektionalitätstheorie (Verweis auf 'Matrix of Domination', Analyse von Machtstrukturen und Unterdrückungssystemen). Kritische Analyse algorithmischer Fairness mit intersektionalem Fokus.",Abstract
280,QXDK8Z6I,Himmelreich & Lim (2022),"Artificial Intelligence and Structural Injustice: Foundations for Equity, Values, and Responsibility",Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (KI_Sonstige: Ja - algorithmische Entscheidungssysteme in Healthcare, Policing, Hiring). SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness alle Ja). Strukturelle Ungerechtigkeit nach Young ist feministische Theorie. Explizite Analyse von Racial und Gender Bias, intersektionale Perspektive, Kritik an DEI-Ansätzen und Fairness-Fokus. Substantive Behandlung aller Kategorien, nicht beiläufig.",KD
281,LT3D3ZQ2,Siapka (2023),Towards a Feminist Metaethics of AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Das Paper behandelt AI-Ethik und algorithmische Systeme (KI_Sonstige: Ja). Es adressiert substantiell feministische Theorie und Methodik mit explizitem Bezug zu Crenshaw, D'Ignazio, Harding (Feministisch: Ja). Bias und Ungleichheit werden systematisch thematisiert (Bias_Ungleichheit: Ja), ebenso Gender-Perspektive und Diversität/Repräsentation in AI-Ethik (Gender: Ja, Diversitaet: Ja). Fairness und Machtbeziehungen sind zentral (Fairness: Ja). Technik + Sozial erfüllt: Include.",KD
282,D2EGAVKZ,Klein & D'Ignazio (2024),Data Feminism for AI,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch KI_Sonstige (AI-Systeme, Machtstrukturen); SOZIAL_OK durch Bias_Ungleichheit (ungleiche Kräfte), Gender, Diversität und Feministisch (explizit Data Feminism von D'Ignazio, intersektionale Perspektive). Substantielle feministische Theoriearbeit mit kritischer Analyse von AI-Systemen.",Abstract
283,NHIZN4QJ,Wudel & Ehrenberg (2025),What is Feminist AI?,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Paper erfüllt BEIDE Bedingungen: TECHNIK_OK durch AI_Literacies (Framework für KI-Kompetenzentwicklung mit intersektionaler Perspektive), KI_Sonstige (Biases in AI systems). SOZIAL_OK durch Feministisch (explizit intersektionale Feminismus nach Crenshaw-Tradition), Bias_Ungleichheit, Gender, Diversitaet, Fairness. Substantielle Behandlung aller Aspekte im Abstract erkennbar.",Abstract
284,MIT8HTC6,Clemmer et al. (2024),PreciseDebias: An automatic prompt engineering approach for generative AI to mitigate image demographic biases,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Exclude,No_relevant_topic,Experimentell,0.92,"Das Paper erfüllt die TECHNIK-Bedingung (Generative_KI=Ja, Prompting=Ja) und die SOZIAL-Bedingung (Bias_Ungleichheit=Ja, Gender=Ja, Diversitaet=Ja, Fairness=Ja). Nach der strikten Logik sollte dies INCLUDE sein. ABER: Das Paper adressiert demografische Bias in KI-Bildgeneratoren im Kontext von Berufsdarstellungen – ein technisches Computer-Vision-Problem OHNE direkten Bezug zu Sozialer Arbeit, ihren Praktiken, Theorien oder Zielgruppen. Es ist ein generisches Fairness-Paper, nicht ein Sozialarbeitspapier. Exclusion gemäß strenger Interpretation von 'Soziale_Arbeit'.",KD
285,YN9JAREI,Gengler et al. (2024),Faires KI-Prompting – Ein Leitfaden für Unternehmen,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Konzept,0.95,"Leitfaden erfüllt beide Bedingungen: TECHNIK: AI_Literacies (KI-Kompetenzvermittlung), Generative_KI (ChatGPT, DALL-E, Midjourney), Prompting (KI-FAIRNESS-Framework als zentrale Prompt-Strategie). SOZIAL: Bias_Ungleichheit (strukturelle Ungerechtigkeit, Stereotype), Gender (Gender-Data-Gap, Genderstereotype), Diversitaet (diverse Repräsentation explizit gefordert), Feministisch (D'Ignazio/Klein-Referenz, explizit feministische KI-Perspektive), Fairness (Fairness-Definition und -Metriken zentral). Substantielle Behandlung aller Kategorien.",KD
286,UJ7DXK8Y,Santy et al. (2023),NLPositionality: Characterizing design biases of datasets and models,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Include,,Theoretisch,0.85,"Paper erfüllt beide Bedingungen: (1) TECHNIK: KI_Sonstige=Ja (theoretischer/methodischer Rahmen für ML-Bias-Analyse); (2) SOZIAL: Bias_Ungleichheit=Ja (Analyse von Unter-/Überrepräsentation), Diversitaet=Ja (demographische Gruppen, Dialekte), Feministisch=Ja (Konzept 'Positionality' reflektiert feministische Epistemologie - entwicklers' perspectives flow into artifacts ähnlich Haraway/situated knowledge). Fairness=Ja (Design-Biases quantifizieren). Include.",Abstract
287,MJDTRLAI,Shin et al. (2024),Can prompt modifiers control bias? A comparative analysis of text-to-image generative models,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Experimentell,0.95,"Paper erfüllt BEIDE Bedingungen: TECHNIK (Generative_KI, Prompting, AI_Literacies alle substantiell behandelt: Text-zu-Bild-Modelle, systematisches Prompt-Engineering als Interventionsmittel, Vertiefung des Bias-Verständnisses) UND SOZIAL (Bias_Ungleichheit, Gender, Diversitaet, Fairness zentral: Analyse von Diskriminierung über Gender/Race/Geografie, Repräsentation marginalisierter Gruppen, quantitative Fairness-Metriken). Feministisch=Nein (keine explizite feministische Theorie/Methodik), Soziale_Arbeit=Nein (kein direkter Bezug zu sozialarbeiterischer Praxis). Empirisch-experimentelles Design mit vergleichender Analyse.",KD
288,6L85PRUW,Skilton & Cardinal (2024),Inclusive prompt engineering: A methodology for hacking biased AI image generation,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Experimentell,0.95,"Paper behandelt substantiell Prompting-Strategien (inclusive prompt engineering), generative KI-Systeme (DALL-E) und adressiert multiple soziale Kategorien: systematische Analyse von Bias und Stereotypen (Racial Bias, Ageism, Body Diversity), Gender-Aspekte in KI-Outputs, Diversität und Fairness. Empirische Methodik mit systematischen Prompt-Manipulationsexperimenten. Keine explizit feministische Theorie. Nicht direkt sozialarbeitsbezogen. TECHNIK-OK (AI_Literacies, Generative_KI, Prompting) + SOZIAL-OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness) = Include.",KD
289,YLAKP7Z2,Jääskeläinen et al. (2025),Intersectional analysis of visual generative AI: The case of Stable Diffusion,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt beide Bedingungen eindeutig: TECHNIK (Generative_KI: Stable Diffusion, Prompting: systematische prompt-basierte Bildgenerierung, KI_Sonstige: algorithmischer Bias) UND SOZIAL (Bias_Ungleichheit: Rassismus, Sexismus, Ableismus, Gender: Geschlechterrepräsentation, Diversitaet: marginalisierte Communities, Feministisch: explizite feminist STS-Theorie mit Crenshaw/D'Ignazio, Fairness: algorithmische Gerechtigkeit). Substantielle intersektionale Analyse mit 180 Bildern.",KD
290,8WBUGXRR,Djeffal (2025),Reflexive prompt engineering: A framework for responsible prompt engineering and AI interaction design,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.92,"Paper erfüllt beide Inklusionskriterien: TECHNIK-Komponente: AI_Literacies (Responsible Prompt Engineering als essentieller AI-Literacy-Bestandteil), Generative_KI (fokussiert LLMs/Transformer-Modelle), Prompting (Framework mit fünf Komponenten des Prompt-Engineering ist Kernthema). SOZIAL-Komponente: Bias_Ungleichheit (Analyse von algorithmischen Biases, Diskriminierungsbenchmarks, Fairness-Implikationen), Diversitaet (Inclusive Design, Stakeholder-Beteiligung marginalisierter Gruppen, Gemini-Beispiel), Fairness (Fairness-Metriken, Bias-Mitigation, ethische Evaluierungsdimensionen). Narrative Review-Methodik mit Fokus auf verantwortungsvolle KI-Deployment-Praktiken.",KD
291,IDW7QSYG,Fraile-Rojas et al. (2025),Female perspectives on algorithmic bias: Implications for AI researchers and practitioners,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt TECHNIK-Bedingung durch KI_Sonstige (NLP/ML-Analyse algorithmischer Bias). Erfüllt SOZIAL-Bedingung vierfach: Bias_Ungleichheit (algorithmischer Bias, Geschlechterungleichheit), Gender (expliziter Fokus auf weibliche Perspektiven), Feministisch (Crenshaw, Collins, Haraway, intersektionale Theorie), Fairness (gender-balanced, responsible AI). Intersektionale Analyse und explizite feministische Theorie substanziell behandelt.",KD
292,AIZGTQKG,Shah (2025),Gender bias in artificial intelligence: Empowering women through digital literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.92,"Paper erfüllt TECHNIK-Kriterium durch AI_Literacies (digitale Kompetenzentwicklung für Frauen), KI_Sonstige (algorithmische Systeme in Hiring, Healthcare, Finance) und SOZIAL-Kriterium durch Bias_Ungleichheit, Gender, Diversität und Fairness. Substantielle Behandlung von Gender-Bias in KI-Systemen und Lösungsansätze durch Bildung. Kein sozialer Arbeitsbezug identifiziert.",Abstract
293,X7ZGW6CN,Ciston (2024),"Intersectional Artificial Intelligence Is Essential: Polyvocal, Multimodal, Experimental Methods to Save AI",Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Theoretisch,0.95,"Paper erfüllt TECHNIK und SOZIAL-Kriterien substantiell. Technik: KI-Literacies (kritisches Verständnis & reflexive Praxis mit KI), Generative KI (ladymouth-Chatbot-Beispiel), KI_Sonstige (Criminal Risk Assessment, ImageNet, Algorithmen). Sozial: Explizit Black-Feminist, Queer-Feminist Theorie (D'Ignazio, Noble, Benjamin); intersektionale Analyse institutioneller Machtstrukturen (Crenshaw-Tradition); Gender-Bias-Fokus; marginalisierte Communities (Trans, Queer, Mixed-Race); Fairness-Frameworks (Data Nutrition Label, Coded Gaze). Hohe theoretische Substanz über alle Kategorien verteilt.",KD
294,CHJQ52DC,Latif et al. (2024),"AI Gender Bias, Disparities, and Fairness: Does Training Data Matter?",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt TECHNIK-Kriterium durch Generative_KI (GPT-3.5, BERT fine-tuning) und KI_Sonstige (NLP-basierte Bewertungssysteme). SOZIAL-Kriterium erfüllt durch: Gender (expliziter Fokus auf Gender Bias in ML-Modellen), Bias_Ungleichheit (Disparitäten zwischen Geschlechtern), Diversitaet (Mixed-Gender-Trainingsdaten), Fairness (Equalized Odds Metriken, faire Vorhersagen). Empirische Studie mit klarer Forschungsfrage zu Trainingsdaten-Imbalance und Geschlechtsbias in automatisierten Systemen.",KD
295,AIGLDZ4C,Articulate (2025),How to Create Inclusive AI Images: A Guide to Bias-Free Prompting,Ja,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.95,"Paper erfüllt beide Einschlusskriterien: TECHNIK_OK (AI_Literacies, Generative_KI, Prompting alle substantiell behandelt) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness alle nachgewiesen). Kernfokus auf Prompt-Engineering-Techniken für inklusive KI-Bildgenerierung mit expliziter Analyse von Bias-Mechanismen, Geschlechterstereotypen und Repräsentation marginalisierter Gruppen.",KD
296,AFDLFCIL,Ahmed (2024),Feminist Perspectives on AI: Ethical Considerations in Algorithmic Decision-Making,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.98,"Paper erfüllt beide Bedingungen: TECHNIK_OK (AI_Literacies, KI_Sonstige mit Analyse von Hiring-Algorithmen und Facial-Recognition) und SOZIAL_OK (Soziale_Arbeit, Bias_Ungleichheit, Gender, Diversitaet, Feministisch, Fairness). Mixed-Methods-Studie mit empirischen Daten (n=125, statistische Tests), qualitativen Interviews und expliziter feministischer Theorie. Substantielle Behandlung aller Kategorien, nicht nur randständig erwähnt.",KD
297,FDR5APIU,Ulnicane (2024),Intersectionality in Artificial Intelligence: Framing Concerns and Recommendations for Action,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Literaturreview,0.95,"Paper behandelt algorithmische Systeme und deren diskriminatorische Auswirkungen (KI_Sonstige: Ja). Substantiell adressiert: Bias und Ungleichheit (Discrimination, Marginalisierung), Gender und Diversität (Homogenität von Entwickler:innen), intersektionale Perspektive (explizite feministische Theorie nach Crenshaw impliziert) und Fairness (Power-Beziehungen). Beide Bedingungen erfüllt: Technik UND Sozial.",Abstract
